FONT;ISBOLD;ISITALIC;ONLINE;ONPAGE;ORDER;PUBLICATION;SIZE;TEXT
PDType0Font/PDCIDFontType2, PostScript name: UUAWIP+GentiumBasic;false;false;23.0;76;-1.0;Helden_des_Dornenreiches;1000;Es gibt mehrere Legenden über die Herkunft und Entste
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;24.0;76;-1.0;Helden_des_Dornenreiches;1000;-
PDType0Font/PDCIDFontType2, PostScript name: UUAWIP+GentiumBasic;false;false;25.0;76;-1.0;Helden_des_Dornenreiches;1000;hung der Waffe, die meisten verorten sie jedoch in der Zeit des Königreichs Haranija oder des Emirats von Oron. In dieser längst vergangenen Zeit soll es im alten Yerkesh Zauberpriesterinnen der Belkelel gegeben haben, die die Zuchtmeisterin mit ihrem Blut und ihrer verdorbenen Lei
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;26.0;76;-1.0;Helden_des_Dornenreiches;1000;-denschaft erschufen.
PDType0Font/PDCIDFontType2, PostScript name: UUAWIP+GentiumBasic;false;false;27.0;76;-1.0;Helden_des_Dornenreiches;1000;Noch heute suchen die Skorpionschwestern und andere Anhängerinnen der Einen und Einzigen nach der Zucht
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;28.0;76;-1.0;Helden_des_Dornenreiches;1000;-
PDType0Font/PDCIDFontType2, PostScript name: UUAWIP+GentiumBasic;false;false;29.0;76;-1.0;Helden_des_Dornenreiches;1000;meisterin, die als eine (un-)heilige Waffe der Erzdämonin
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;30.0;76;-1.0;Helden_des_Dornenreiches;1000;gilt.
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;31.0;76;-1.0;Helden_des_Dornenreiches;1300;Rahkatza-Statuette
PDTrueTypeFont NHJGOD+TimesNewRomanPSMT;false;false;32.0;76;-1.0;Helden_des_Dornenreiches;800;
PDTrueTypeFont OLYMCB+GentiumBasic-Italic;false;true;33.0;76;-1.0;Helden_des_Dornenreiches;1000;»Ich erzähle euch, was ich gehört habe: Früher, als die Welt noch jung war, und die Götter über Dere wandelten, da lief auch Rahkatza über dieses Land. Die Katzengöttin liebte diesen Ort, den wir heute Aranien nennen. Sie liebte es, von den Sterblichen gestreichelt zu werden, dass man ihr immer das beste Stück Fisch gab, und dass die Kinder für sie Wollmäuse machten, damit sie spielen konnte. Zum Dank schenkte Rahkatza den Menschen Glück und Harmonie und wacht zusammen mit der Schönen Göttin, der sie sich verbunden fühlt, über die Menschen.«—Gandaha al-Melaki, palmyrischer Masseur und Heilkundiger aus Ras’Lamasshu, 1036 BF
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;34.0;76;-1.0;Helden_des_Dornenreiches;1000;Belkelels ZuchtmeisterinKomplexität
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;35.0;76;-1.0;Helden_des_Dornenreiches;1000;keine
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;36.0;76;-1.0;Helden_des_Dornenreiches;1000;NameKampftechnikTPL+SAT/PA-ModRWGewichtLängePreisBelkelels Zuchtmeisterin
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;37.0;76;-1.0;Helden_des_Dornenreiches;1000;Peitschen2W6FF 15+1/–lang2 Stn250 HF2.000 S
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;38.0;76;-1.0;Helden_des_Dornenreiches;900;Anmerkung
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;39.0;76;-1.0;Helden_des_Dornenreiches;1000;Mit Belkelels Zuchtmeisterin können bis zu 1W3+1 Ziele in Angriffsdistanz angegriffen werden. Die Anzahl muss zu Beginn jeder KR neu bestimmt werden. Für alle Angriffe gilt, dass dazu insgesamt 1 Aktion eingesetzt werden muss. Die AT-Probe entscheidet darüber, ob alle Angriffe ge- oder misslungen sind. Die Ziele können sich einzeln gegen die Angriffe verteidigen. Die Probe ist um die Anzahl der Ziele –1 erschwert. Kein Gegner kann das Ziel von mehreren dieser Angriffe sein. Bei getroffenen Gegnern werden die TP individuell ausgewürfelt.
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;40.0;76;-1.0;Helden_des_Dornenreiches;1000;Waffenvorteil
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;41.0;76;-1.0;Helden_des_Dornenreiches;1000;Beim Manöver
PDTrueTypeFont OLYMCB+GentiumBasic-Italic;false;true;42.0;76;-1.0;Helden_des_Dornenreiches;1000;Finte
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;43.0;76;-1.0;Helden_des_Dornenreiches;1000;ist die Verteidigung des Gegners zusätzlich um 1 erschwert.
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;44.0;76;-1.0;Helden_des_Dornenreiches;1000;Waffennachteil
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;45.0;76;-1.0;Helden_des_Dornenreiches;1000;Wer die Waffe in die Hand nimmt, muss eine Probe auf
PDTrueTypeFont OLYMCB+GentiumBasic-Italic;false;true;46.0;76;-1.0;Helden_des_Dornenreiches;1000;Selbstbeherrschung (Folter widerstehen)
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;47.0;76;-1.0;Helden_des_Dornenreiches;1000;–3 bestehen, ansonsten erleidet er 1 Stufe
PDTrueTypeFont OLYMCB+GentiumBasic-Italic;false;true;48.0;76;-1.0;Helden_des_Dornenreiches;1000;Schmerz
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;49.0;76;-1.0;Helden_des_Dornenreiches;1000;, die sich erst abbaut, wenn er die Waffe loslässt.
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;50.0;76;-1.0;Helden_des_Dornenreiches;1000;AmethystlöwinKomplexität
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;51.0;76;-1.0;Helden_des_Dornenreiches;1000;keine
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;52.0;76;-1.0;Helden_des_Dornenreiches;1000;NameKampftechnikTPL+SAT/PA-ModRWGewichtLängePreisAmethystlöwin
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;53.0;76;-1.0;Helden_des_Dornenreiches;1000;Schwerter1W6+6GE/KK 15+1/+1mittel1,25 Stn80 HFunbezahlbar
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;54.0;76;-1.0;Helden_des_Dornenreiches;900;Anmerkung
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;55.0;76;-1.0;Helden_des_Dornenreiches;1000;geweiht, Klinge (Rondra), geweiht, Edelstein (Rahja). Rahjaweihe: Der Träger der Amethystlöwin kann
PDType0Font/PDCIDFontType2, PostScript name: MWULZF+GentiumBasic;false;false;56.0;76;-1.0;Helden_des_Dornenreiches;1000;nicht mehr so leicht von Zaubern und anderen magischen Effekten des Merkmals Einfluss und Paktgeschenken Belkelels beeinflusst werden, wenn er dies nicht will. Ihm steht nach dem Gelingen der Probe oder des Effekt eine Vergleichsprobe auf
PDTrueTypeFont OLYMCB+GentiumBasic-Italic;false;true;57.0;76;-1.0;Helden_des_Dornenreiches;1000;Willenskraft
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;58.0;76;-1.0;Helden_des_Dornenreiches;1000;des Wirkers und sich selbst zu. Gelingt die
PDType0Font/PDCIDFontType2, PostScript name: MWULZF+GentiumBasic;false;false;59.0;76;-1.0;Helden_des_Dornenreiches;1000;Probe, gilt der Effekt als misslungen (und es werden z. B. bei Zaubern die halben AsP-Kosten fällig).
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;60.0;76;-1.0;Helden_des_Dornenreiches;1000;Rondraweihe: siehe
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;61.0;76;-1.0;Helden_des_Dornenreiches;1000;Regelwerk
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;62.0;76;-1.0;Helden_des_Dornenreiches;1000;Seite
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;63.0;76;-1.0;Helden_des_Dornenreiches;1000;316
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;64.0;76;-1.0;Helden_des_Dornenreiches;1000;.
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;65.0;76;-1.0;Helden_des_Dornenreiches;1000;Waffenvorteil
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;66.0;76;-1.0;Helden_des_Dornenreiches;1000;Setzt der Träger der Amethystlöwin das Manöver
PDTrueTypeFont OLYMCB+GentiumBasic-Italic;false;true;67.0;76;-1.0;Helden_des_Dornenreiches;1000;Klingensturm
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;68.0;76;-1.0;Helden_des_Dornenreiches;1000;(siehe
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;69.0;76;-1.0;Helden_des_Dornenreiches;1000;Aventurisches Kompendium
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;70.0;76;-1.0;Helden_des_Dornenreiches;1000;Seite
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;71.0;76;-1.0;Helden_des_Dornenreiches;1000;154
PDTrueTypeFont SRBKGT+GentiumBasic;false;false;72.0;76;-1.0;Helden_des_Dornenreiches;1000;) ein, sinkt die Erschwernis auf die beiden Attacken um jeweils 1.
PDTrueTypeFont RNMESV+GentiumBasic-Bold;true;false;73.0;76;-1.0;Helden_des_Dornenreiches;1000;Waffennachteil
PDType0Font/PDCIDFontType2, PostScript name: MWULZF+GentiumBasic;false;false;74.0;76;-1.0;Helden_des_Dornenreiches;1000;Gegen Rüstungen mit RS 5 oder höher richtet die Amethystlöwin –1 TP an.
